ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/09/02 00:00:00.000;MASCULINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/09/13 00:00:00.000;FEMENINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/09/24 00:00:00.000;MASCULINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/09/26 00:00:00.000;MASCULINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/10/02 00:00:00.000;MASCULINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/12/03 00:00:00.000;MASCULINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Ibagué (CT);2022/12/11 00:00:00.000;FEMENINO;ADULTOS;73001000;1,0
ARMA DE FUEGO;TOLIMA;Icononzo;2022/03/16 00:00:00.000;MASCULINO;ADULTOS;73352000;1,0
ARMA DE FUEGO;TOLIMA;Líbano;2022/02/01 00:00:00.000;FEMENINO;ADULTOS;73411000;1,0
ARMA DE FUEGO;TOLIMA;Líbano;2022/02/01 00:00:00.000;MASCULINO;ADULTOS;73411000;1,0
ARMA DE FUEGO;TOLIMA;Líbano;2022/02/05 00:00:00.000;FEMENINO;ADULTOS;73411000;3,0
ARMA DE FUEGO;TOLIMA;Líbano;2022/02/05 00:00:00.000;MASCULINO;ADULTOS;73411000;2,0
ARMA DE FUEGO;TOLIMA;Líbano;2022/05/01 00:00:00.000;MASCULINO;ADULTOS;73411000;1,0
ARMA DE FUEGO;TOLIMA;Mariquita;2022/02/22 00:00:00.000;FEMENINO;ADULTOS;73443000;1,0
ARMA DE FUEGO;TOLIMA;Mariquita;2022/03/03 00:00:00.000;FEMENINO;ADOLESCENTES;73443000;1,0
ARMA DE FUEGO;TOLIMA;Mariquita;2022/03/03 00:00:00.000;FEMENINO;ADULTOS;73443000;1,0
ARMA DE FUEGO;TOLIMA;Mariquita;2022/03/03 00:00:00.000;MASCULINO;ADULTOS;73443000;1,0
ARMA DE FUEGO;TOLIMA;Mariquita;2022/03/03 00:00:00.000;MASCULINO;MENORES;73443000;1,0
ARMA DE FUEGO;TOLIMA;Melgar;2022/08/10 00:00:00.000;MASCULINO;ADULTOS;73449000;1,0
ARMA DE FUEGO;TOLIMA;Natagaima;2022/05/21 00:00:00.000;FEMENINO;ADULTOS;73483000;1,0
ARMA DE FUEGO;TOLIMA;Natagaima;2022/05/21 00:00:00.000;MASCULINO;ADULTOS;73483000;1,0
ARMA DE FUEGO;TOLIMA;Ortega;2022/03/05 00:00:00.000;FEMENINO;ADULTOS;73504000;2,0
ARMA DE FUEGO;TOLIMA;Ortega;2022/03/05 00:00:00.000;MASCULINO;ADOLESCENTES;73504000;1,0
ARMA DE FUEGO;TOLIMA;Ortega;2022/03/05 00:00:00.000;MASCULINO;ADULTOS;73504000;3,0
ARMA DE FUEGO;TOLIMA;Palocabildo;2022/10/30 00:00:00.000;MASCULINO;ADULTOS;73520000;1,0
ARMA DE FUEGO;TOLIMA;Planadas;2022/03/01 00:00:00.000;MASCULINO;ADULTOS;73555000;2,0
ARMA DE FUEGO;TOLIMA;Planadas;2022/06/23 00:00:00.000;MASCULINO;ADULTOS;73555000;2,0
ARMA DE FUEGO;TOLIMA;Purificación;2022/03/03 00:00:00.000;MASCULINO;ADULTOS;73585000;1,0
ARMA DE FUEGO;TOLIMA;Roncesvalles;2022/02/11 00:00:00.000;MASCULINO;ADULTOS;73622000;1,0
ARMA DE FUEGO;TOLIMA;Rovira;2022/11/07 00:00:00.000;MASCULINO;ADULTOS;73624000;1,0
ARMA DE FUEGO;TOLIMA;San Antonio;2022/05/22 00:00:00.000;MASCULINO;ADULTOS;73675000;1,0
ARMA DE FUEGO;TOLIMA;San Luis;2022/04/04 00:00:00.000;MASCULINO;ADULTOS;73678000;1,0
ARMA DE FUEGO;TOLIMA;San Luis;2022/04/09 00:00:00.000;FEMENINO;ADULTOS;73678004;1,0
ARMA DE FUEGO;TOLIMA;Santa Isabel;2022/09/13 00:00:00.000;MASCULINO;ADULTOS;73686000;1,0
ARMA DE FUEGO;TOLIMA;Villahermosa;2022/03/09 00:00:00.000;FEMENINO;ADOLESCENTES;73870000;1,0
ARMA DE FUEGO;TOLIMA;Villahermosa;2022/03/09 00:00:00.000;FEMENINO;ADULTOS;73870000;1,0
ARMA DE FUEGO;TOLIMA;Villahermosa;2022/03/09 00:00:00.000;MASCULINO;ADULTOS;73870000;1,0
ARMA DE FUEGO;VALLE;Alcalá;2022/02/23 00:00:00.000;MASCULINO;ADULTOS;76020000;1,0
ARMA DE FUEGO;VALLE;Andalucía;2022/09/06 00:00:00.000;MASCULINO;ADULTOS;76036000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/02 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/13 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/22 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/25 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/28 00:00:00.000;FEMENINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/28 00:00:00.000;MASCULINO;ADOLESCENTES;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/28 00:00:00.000;MASCULINO;ADULTOS;76109000;3,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/28 00:00:00.000;MASCULINO;MENORES;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/29 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/29 00:00:00.000;MASCULINO;MENORES;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/01/31 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/02/10 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/02/11 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/02/26 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/03/11 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/03/13 00:00:00.000;FEMENINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/03/23 00:00:00.000;FEMENINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/04/02 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/04/19 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/04/24 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/06/01 00:00:00.000;FEMENINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/06/01 00:00:00.000;FEMENINO;MENORES;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/06/01 00:00:00.000;MASCULINO;ADULTOS;76109000;3,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/07/27 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Buenaventura;2022/08/08 00:00:00.000;MASCULINO;ADULTOS;76109000;1,0
ARMA DE FUEGO;VALLE;Bugalagrande;2022/03/12 00:00:00.000;FEMENINO;ADULTOS;76113000;1,0
ARMA DE FUEGO;VALLE;Caicedonia;2022/07/03 00:00:00.000;FEMENINO;ADULTOS;76122000;1,0
ARMA DE FUEGO;VALLE;Caicedonia;2022/07/03 00:00:00.000;MASCULINO;ADULTOS;76122000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/01 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/01 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/03 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/03 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/06 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/07 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/07 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/10 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/11 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/11 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/12 00:00:00.000;FEMENINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/13 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/14 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/17 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/22 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/23 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/24 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/24 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/26 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/27 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/27 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/28 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/28 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/28 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/30 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/31 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/31 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/01/31 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/02 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/04 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/05 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/06 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/06 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/07 00:00:00.000;FEMENINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/07 00:00:00.000;MASCULINO;ADULTOS;76001000;6,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/09 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/09 00:00:00.000;FEMENINO;MENORES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/09 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/09 00:00:00.000;MASCULINO;ADULTOS;76001000;4,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/10 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/10 00:00:00.000;FEMENINO;MENORES;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/10 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/11 00:00:00.000;FEMENINO;ADULTOS;76001000;5,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/11 00:00:00.000;FEMENINO;MENORES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/11 00:00:00.000;MASCULINO;ADULTOS;76001000;6,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/12 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/12 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/13 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/15 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/15 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/17 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/20 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/21 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/21 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/21 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/22 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/24 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/25 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/26 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/02/28 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/01 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/02 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/02 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/03 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/03 00:00:00.000;MASCULINO;ADULTOS;76001000;5,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/04 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/05 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/05 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/06 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/06 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/06 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/09 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/10 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/11 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/13 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/13 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/13 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/14 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/14 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/15 00:00:00.000;MASCULINO;ADULTOS;76001000;5,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/17 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/19 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/20 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/20 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/21 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/22 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/23 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/23 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/23 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/24 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/25 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/26 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/28 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/28 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/29 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/29 00:00:00.000;FEMENINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/29 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/29 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/03/30 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/01 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/01 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/03 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/03 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/04 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/06 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/06 00:00:00.000;MASCULINO;ADULTOS;76001000;4,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/06 00:00:00.000;MASCULINO;MENORES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/07 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/07 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/08 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/09 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/09 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/10 00:00:00.000;FEMENINO;MENORES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/10 00:00:00.000;MASCULINO;ADULTOS;76001000;6,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/11 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/11 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/13 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/15 00:00:00.000;FEMENINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/15 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/15 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/15 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/18 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/19 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/20 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/21 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/04/27 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/01 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/02 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/03 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/04 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/05 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/06 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/07 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/09 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/10 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/11 00:00:00.000;FEMENINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/11 00:00:00.000;MASCULINO;ADOLESCENTES;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/13 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/14 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/15 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/15 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/16 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/21 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/22 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/26 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/27 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/28 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/05/30 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/02 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/05 00:00:00.000;MASCULINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/06 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/06 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/09 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/12 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/13 00:00:00.000;FEMENINO;ADULTOS;76001000;2,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/14 00:00:00.000;FEMENINO;ADULTOS;76001000;5,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/14 00:00:00.000;MASCULINO;ADULTOS;76001000;3,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/15 00:00:00.000;MASCULINO;ADULTOS;76001000;1,0
ARMA DE FUEGO;VALLE;Cali (CT);2022/06/16 00:00:00.000;FEMENINO;ADULTOS;76001000;1,0
